item_name,item_code,kind_name,kind_code,rank,rank_code,unit,day1,dpr1,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7,date,region
갓,216,갓(1kg),0,상품,4,1kg,당일 (11/15),"4,313",1일전 (11/14),"4,783",1주일전 (11/08),"4,783",2주일전 (11/01),-,1개월전,-,1년전,"3,559",일평년,"4,053",2024-11-15,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (11/18),"4,313",1일전 (11/17),-,1주일전 (11/11),"4,783",2주일전 (11/04),-,1개월전,-,1년전,"3,559",일평년,"4,053",2024-11-18,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (11/19),"4,507",1일전 (11/18),"4,313",1주일전 (11/12),"4,783",2주일전 (11/05),-,1개월전,-,1년전,"3,559",일평년,"4,053",2024-11-19,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (11/20),"4,128",1일전 (11/19),"4,507",1주일전 (11/13),"4,783",2주일전 (11/06),-,1개월전,-,1년전,"3,559",일평년,"4,053",2024-11-20,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (11/21),"4,463",1일전 (11/20),"4,128",1주일전 (11/14),"4,783",2주일전 (11/07),"4,783",1개월전,"3,767",1년전,"4,476",일평년,"4,358",2024-11-21,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (11/22),"4,233",1일전 (11/21),"4,463",1주일전 (11/15),"4,313",2주일전 (11/08),"4,783",1개월전,"3,767",1년전,"4,476",일평년,"4,358",2024-11-22,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (11/25),"4,233",1일전 (11/24),-,1주일전 (11/18),"4,313",2주일전 (11/11),"4,783",1개월전,"3,767",1년전,"4,476",일평년,"4,358",2024-11-25,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (11/26),"4,270",1일전 (11/25),"4,233",1주일전 (11/19),"4,507",2주일전 (11/12),"4,783",1개월전,"3,767",1년전,"4,476",일평년,"4,358",2024-11-26,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (11/27),"4,228",1일전 (11/26),"4,270",1주일전 (11/20),"4,128",2주일전 (11/13),"4,783",1개월전,"3,767",1년전,"4,476",일평년,"4,358",2024-11-27,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (11/28),"4,228",1일전 (11/27),"4,228",1주일전 (11/21),"4,463",2주일전 (11/14),"4,783",1개월전,"3,767",1년전,"4,476",일평년,"4,358",2024-11-28,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (11/29),"4,228",1일전 (11/28),"4,228",1주일전 (11/22),"4,233",2주일전 (11/15),"4,313",1개월전,"3,767",1년전,"4,476",일평년,"4,358",2024-11-29,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (12/02),"4,228",1일전 (12/01),-,1주일전 (11/25),"4,233",2주일전 (11/18),"4,313",1개월전,"3,985",1년전,"5,878",일평년,"4,558",2024-12-02,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (12/03),"4,983",1일전 (12/02),"4,228",1주일전 (11/26),"4,270",2주일전 (11/19),"4,507",1개월전,"3,985",1년전,"5,878",일평년,"4,558",2024-12-03,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (12/04),"5,033",1일전 (12/03),"4,983",1주일전 (11/27),"4,228",2주일전 (11/20),"4,128",1개월전,"3,985",1년전,"5,878",일평년,"4,558",2024-12-04,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (12/05),"4,013",1일전 (12/04),"5,033",1주일전 (11/28),"4,228",2주일전 (11/21),"4,463",1개월전,"3,985",1년전,"5,878",일평년,"4,558",2024-12-05,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (12/06),-,1일전 (12/05),"4,013",1주일전 (11/29),"4,228",2주일전 (11/22),"4,233",1개월전,"3,985",1년전,"5,878",일평년,"4,558",2024-12-06,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (12/09),"5,250",1일전 (12/08),-,1주일전 (12/02),"4,228",2주일전 (11/25),"4,233",1개월전,"3,985",1년전,"5,878",일평년,"4,558",2024-12-09,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (12/10),"5,250",1일전 (12/09),"5,250",1주일전 (12/03),"4,983",2주일전 (11/26),"4,270",1개월전,"3,985",1년전,"5,878",일평년,"4,558",2024-12-10,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (12/11),"5,750",1일전 (12/10),"5,250",1주일전 (12/04),"5,033",2주일전 (11/27),"4,228",1개월전,"3,678",1년전,"5,750",일평년,"4,210",2024-12-11,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (12/12),"5,700",1일전 (12/11),"5,750",1주일전 (12/05),"4,013",2주일전 (11/28),"4,228",1개월전,"3,678",1년전,"5,750",일평년,"4,210",2024-12-12,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (12/13),"5,667",1일전 (12/12),"5,700",1주일전 (12/06),-,2주일전 (11/29),"4,228",1개월전,"3,678",1년전,"5,750",일평년,"4,210",2024-12-13,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (12/16),"5,667",1일전 (12/15),-,1주일전 (12/09),"5,250",2주일전 (12/02),"4,228",1개월전,"3,678",1년전,"5,750",일평년,"4,210",2024-12-16,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (12/17),"4,665",1일전 (12/16),"5,667",1주일전 (12/10),"5,250",2주일전 (12/03),"4,983",1개월전,"3,678",1년전,"5,750",일평년,"4,210",2024-12-17,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (12/18),"4,665",1일전 (12/17),"4,665",1주일전 (12/11),"5,750",2주일전 (12/04),"5,033",1개월전,"3,678",1년전,"5,750",일평년,"4,210",2024-12-18,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (12/19),"4,883",1일전 (12/18),"4,665",1주일전 (12/12),"5,700",2주일전 (12/05),"4,013",1개월전,"3,678",1년전,"5,750",일평년,"4,210",2024-12-19,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (12/23),"4,665",1일전 (12/22),-,1주일전 (12/16),"5,667",2주일전 (12/09),"5,250",1개월전,"4,067",1년전,"5,695",일평년,"4,135",2024-12-23,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (12/24),"4,665",1일전 (12/23),"4,665",1주일전 (12/17),"4,665",2주일전 (12/10),"5,250",1개월전,"4,067",1년전,"5,695",일평년,"4,135",2024-12-24,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (12/25),-,1일전 (12/24),"4,665",1주일전 (12/18),"4,665",2주일전 (12/11),"5,750",1개월전,"4,067",1년전,"5,695",일평년,"4,135",2024-12-25,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (12/26),"4,665",1일전 (12/25),-,1주일전 (12/19),"4,883",2주일전 (12/12),"5,700",1개월전,"4,067",1년전,"5,695",일평년,"4,135",2024-12-26,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (12/27),"4,665",1일전 (12/26),"4,665",1주일전 (12/20),"4,665",2주일전 (12/13),"5,667",1개월전,"4,067",1년전,"5,695",일평년,"4,135",2024-12-27,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (12/30),"4,715",1일전 (12/29),-,1주일전 (12/23),"4,665",2주일전 (12/16),"5,667",1개월전,"4,067",1년전,"5,695",일평년,"4,135",2024-12-30,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (12/31),"4,450",1일전 (12/30),"4,715",1주일전 (12/24),"4,665",2주일전 (12/17),"4,665",1개월전,"4,067",1년전,"5,695",일평년,"4,135",2024-12-31,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (01/01),-,1일전 (12/31),"4,450",1주일전 (12/25),-,2주일전 (12/18),"4,665",1개월전,"4,685",1년전,"5,342",일평년,"4,424",2025-01-01,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (01/02),"4,450",1일전 (01/01),-,1주일전 (12/26),"4,665",2주일전 (12/19),"4,883",1개월전,"4,685",1년전,"5,342",일평년,"4,424",2025-01-02,부산
갓,216,갓(1kg),0,상품,4,1kg,당일 (01/03),"4,450",1일전 (01/02),"4,450",1주일전 (12/27),"4,665",2주일전 (12/20),"4,665",1개월전,"4,685",1년전,"5,342",일평년,"4,424",2025-01-03,부산
갓,216,갓(1kg),00,상품,04,1kg,당일 (01/06),"4,450",1일전 (01/05),-,1주일전 (12/30),"4,715",2주일전 (12/23),"4,665",1개월전,"4,685",1년전,"5,342",일평년,"4,424",2025-01-06,부산
